created_at,lang,screen_name,location,full_text,urls,tags,mentions,retweet_count,favorite_count
Wed May 29 14:53:22 +0000 2019,und,jakub_feltovic,Slovak Republic,"Napriek tomu, že existuje pomerne veľká skupina európskych voličov, ktorá si želá zmenu vedenia Európskej politiky, voľby celkovo vyhrali umiernené, nie extrémistické sily. Som rád, že zvíťazili hlavné európske frakcie, napriek tomu, že sú oproti minulosti početne oslabené.",https://twitter.com/i/web/status/1133748171677622272,,,0,0
Mon May 27 17:07:16 +0000 2019,und,Europarl_SK,"Brusel, Štrasburg",Teraz po voľbách 🙏 sa budú poslanci zaraďovať do politických skupín a rozhodnú aj o novom predsedovi Európskej komisie. Viac na https://t.co/5Nt9CYsVvO https://t.co/VmIK89ViV7,https://twitter.com/i/web/status/1133057093752246274,,,2,3
Mon May 27 07:16:34 +0000 2019,und,Biztweeteu,"Praha, Česká republika","Európske voľby 🤓 ukázali, že slovenské utrapravicové spektrum nových lídrov nehľadá. https://t.co/ptZ7stAuIh",https://biztweet.eu/article/4230-novi-kamarati-kollarovi-nepomohli-so-sulikom-si-zostali-sami,,,0,0
