created_at,lang,screen_name,location,full_text,urls,tags,mentions,retweet_count,favorite_count
Thu May 30 15:33:20 +0000 2019,sv,kvartovertolv,,Historiker: Liberal kollaps i EU-valet https://t.co/Xt7EVgIeZf via @newsvoicemag,https://newsvoice.se/2019/05/historiker-liberal-kollaps-i-eu-valet/,,newsvoicemag,0,0
Thu May 30 15:17:46 +0000 2019,sv,MXCartoons,,"AfS är i särklass största parti i gruppen ""övriga partier"" och ser ut att få närmare en halv procent i EU-valet (0,46% just nu). Näst största parti är MED, som dock bara ligger på 0,15%.

https://t.co/1Mtyrv5d6E",https://twitter.com/i/web/status/1134116699446419458,,,0,1
Thu May 30 15:03:25 +0000 2019,sv,VictorHarju,Järfälla,"Inte lämnat förklaring - närmare 7000 kryss i EU-valet. 

Ganska många SD-väljare verkar  tycka att petningen var fel. https://t.co/btSmVIZr2i",https://twitter.com/i/web/status/1134113089316671492,,,0,4
Thu May 30 14:48:19 +0000 2019,sv,758f548f689440f,Portugal,Historiker: Liberal kollaps i EU-valet https://t.co/uMmbUFRVH6 via @newsvoicemag,https://newsvoice.se/2019/05/historiker-liberal-kollaps-i-eu-valet/,,newsvoicemag,0,1
Thu May 30 14:42:44 +0000 2019,sv,f_arvidsson,"Sundsvall, Sverige","Alternativ för Sverige (som jag röstade på i EU-valet) ser ut att få ca 0,46 procent av rösterna. Några röster återstår dock att räkna. De når alltså inte upp till 1%, vilket en del hoppades på. Partiet låter sig dock inte knäckas utan fortsätter strida för ett suveränt 🇸🇪",https://twitter.com/i/web/status/1134107880544768004,,,0,4
Thu May 30 14:39:53 +0000 2019,sv,EkblomJan,"Simrishamn, Sverige",Det här med hur många fler länder som bl.a. Vänstern o regeringen älter om efter EU-valet ! O då hånar deras folk som röstat i ett demokratiskt val,https://twitter.com/i/web/status/1134107165277528064,,,0,0
Thu May 30 14:25:54 +0000 2019,sv,pavloscavelier,Uppsala,"Det är mycket lägre andel som personkryssar i det här EU-valet jämfört med 2014. I år är det bara 31% av S röster som har personkryss, 2014 var det nästan 50%. För L var det 62% personröster 2014 och i år bara 35%..",https://twitter.com/i/web/status/1134103645040074752,,,1,1
Thu May 30 14:05:47 +0000 2019,sv,f_arvidsson,"Sundsvall, Sverige",Sverigedemokraterna blev näst största parti i EU-valet här i Sundsvall. Överlägset störst blev Socialdemokraterna. Men S backar och SD går kraftigt framåt. Framtiden talar för SD. 🇸🇪,https://twitter.com/i/web/status/1134098582091513857,,,0,2
Thu May 30 13:52:06 +0000 2019,sv,mmsoxford,Sweden,Historiker: Liberal kollaps i EU-valet https://t.co/b6p5FptBts via @newsvoicemag,https://newsvoice.se/2019/05/historiker-liberal-kollaps-i-eu-valet/,,newsvoicemag,0,0
Thu May 30 13:32:02 +0000 2019,sv,AnnaWigervall,Jönköping,Preliminära rösträkningen från EU-valet klar https://t.co/YSpa6nTOmE,https://www.gp.se/prelimin%C3%A4ra-r%C3%B6str%C3%A4kningen-fr%C3%A5n-eu-valet-klar-1.15360550,,,0,0
Thu May 30 12:58:55 +0000 2019,sv,chrisforsne,,Hedra den som hedras bör: Moderatledningen och SVT/SR m fl har skämt ut sig i EU-valet. Från en jumboplats 25 till plats 3! Sanslöst bra. Heder åt Henrik Sundström och hans team. https://t.co/E4CNjQ0pOl,https://twitter.com/i/web/status/1134081756485836800,,,16,191
Thu May 30 12:58:40 +0000 2019,sv,KontextPress,,"Statistik visade att väljarna inte rankade kultur bland de viktigast frågorna i EU-valet. Trots det var EU-valet 2019 lika mycket en kamp om att cementera en gemensam europeisk kultur som att göra skillnad mellan EU-skeptikerna och de som vill stärka EU. 

https://t.co/sNcte0qBYl https://t.co/Pj65zhvRgv",https://twitter.com/i/web/status/1134081691939680256,,,4,2
Thu May 30 11:55:05 +0000 2019,sv,MarkusPalmheim,,Historiker: Liberal kollaps i EU-valet https://t.co/uEiGNd5Lx5 via @newsvoicemag,https://newsvoice.se/2019/05/historiker-liberal-kollaps-i-eu-valet/,,newsvoicemag,0,0
Thu May 30 11:42:34 +0000 2019,sv,CM_Hulk,"Stockholm, Sverige","@skyttedal @Centerpartiet Sara nu när man röstat på dig i EU-valet, vad kan man förvänta sig?",,,"skyttedal, Centerpartiet",0,0
Thu May 30 11:19:47 +0000 2019,sv,AkademiskC,"Stockholm, Karlstad, Sverige","@AnderssonUlla Men förlåt, jag skickade ju fel artikel! Här är den rätta om EU-valet: https://t.co/wF6nLU7tXY",https://akademiskcoaching.se/eu-elections-2019-the-fundamental-discussion-that-never-took-place/,,AnderssonUlla,0,0
Thu May 30 10:36:18 +0000 2019,sv,AkademiskC,"Stockholm, Karlstad, Sverige","@AnderssonUlla Jag har en artikel som jag önskar att Du ska läsa. Det är en valanalys, EU-valet 2019, som du inte kan läsa någon annanstans: ”Diskussionen som uteblev. Om den ekonomiska bakgrunden som inga politiker talar om”. Delvis p.g.a. okunskap. https://t.co/ymPWXyYa61",https://twitter.com/i/web/status/1134045866078158849,,AnderssonUlla,0,0
Thu May 30 10:21:41 +0000 2019,sv,leifhe,Botkyrka,"@anderslindberg Ja, då får vi väl göra om eu-valet.
@dalademokraten",,,"anderslindberg, dalademokraten",0,0
Thu May 30 10:20:15 +0000 2019,sv,BergqvistSofie,"Stockholm, Sverige ",BEKRÄFTAT: Ulf Kristersson åker till Bilderberggruppen – dagar efter EU-valet | Samhällsnytt https://t.co/gXq6OAYBow,https://samnytt.se/bekraftat-ulf-kristersson-aker-till-bilderberggruppen-dagar-efter-eu-valet/,,,1,9
Thu May 30 09:56:30 +0000 2019,sv,AkademiskC,"Stockholm, Karlstad, Sverige","EU-valet: Diskussionen som uteblev. 
Den ekonomiska bakgrunden, som aldrig diskuterades av de politiska partierna. 

https://t.co/wF6nLU7tXY … https://t.co/uklWAbNwnr",https://twitter.com/i/web/status/1134035849925079041,,,0,0
Thu May 30 09:42:58 +0000 2019,sv,annieloof,,"Efter ett års intensiv valrörelse, förhandlingar och resor så summerar jag riktigt fina resultat för (C) - högsta riksdagsvalet på 30 år och bästa EU-valet någonsin. Nu tänkte jag fira det med att ha fokus på det bästa jag vet de kommande dagarna. Min familj. Trevlig helg! 🌸 https://t.co/EFGPNOrTFM",https://twitter.com/i/web/status/1134032444162826241,,,10,565
Thu May 30 09:08:51 +0000 2019,sv,Andromake000,,"Jag har svårt med det där ""nu måste folket ställa sig upp""  och liknande. Liket efter EU-valet har knappt kallnat och Riksdagsvalet var inte så länge sedan.  Folket har röstat 2014 och 2018...och lagt kort ligger.",https://twitter.com/i/web/status/1134023856514093056,,,1,5
Thu May 30 08:58:02 +0000 2019,sv,MariaDeSuede,"Mauléon, France",Ett stort tack till allihopa som röstade på mig och min partikollega Jon Klarström i EU-valet.,,,,0,0
