created_at,lang,screen_name,location,full_text,urls,tags,mentions,retweet_count,favorite_count
2019-06-02 20:41:48,und,HRTsport,,Ekipa HRT-a dočekala je @SinkovicBros u zagrebačkoj Zračnoj luci &gt;  https://t.co/grZ46aICgu,https://sport.hrt.hr/517976/izbori/stari-novi-europski-prvaci-vratili-se-u-zagreb,,SinkovicBros,2,7
2019-06-02 14:28:59,und,HZavjet,,"Europski izbori donijeli poraz lažnom evanđelju
https://t.co/y2LD5zhvHS https://t.co/81FEg7y32m",http://hrvatskikrsnizavjet.com/europski-izbori-donijeli-poraz-laznom-evandelju/,,,0,1
2019-06-02 09:31:45,und,damir_car,Republic of Croatia,"Ašto da vam kažem, uživajte.
 https://t.co/RiiHWbtK4l",http://sport.hrt.hr/517795/izbori/braca-sinkovic-europski-prvaci?jwsource=twi,,,0,4
2019-06-02 09:08:10,cs,hrtvijesti,Aktualni i relevantni,Čestitamo! 🏆👏https://t.co/jqxmtictkR,https://bit.ly/2HPLkk8,,,6,17
2019-06-02 09:00:35,und,HRTsport,,Novo zlato za @SinkovicBros &gt;&gt;&gt; https://t.co/2nelioshie,https://sport.hrt.hr/517795/izbori/braca-sinkovic-europski-prvaci,,SinkovicBros,7,25
2019-06-01 21:00:00,und,vijestihr,"Zagreb, Croatia","Amsterdamska: 'Nije moguće da nismo dobili nijedan glas, glasovao je naš Radoš'

https://t.co/CEEId9sKRp

#vijestihr https://t.co/hsKUvbopKL",https://bit.ly/2IdgMrB,vijestihr,,0,0
2019-06-01 09:40:00,und,vijestihr,"Zagreb, Croatia","Slom Živog zida zbog mjesta u EP-u: 'Sinčićeva supruga vuče konce, a kod nje je prevladala računica
https://t.co/Oe8JLRcDoW https://t.co/kIOdJncfbD",http://bit.ly/2WwvHq4,,,0,1
