created_at,lang,screen_name,location,full_text,urls,tags,mentions,retweet_count,favorite_count
Tue May 28 19:26:10 +0000 2019,ro,b_georgec,Buch-a-rest,"@Stelian_Ion_USR Sunteți tâmpiți sau vă prefaceți?! Alegerile uroparlamentare nu au treabă cu politica internă; dacă vreți să urmați direcții europene, promovați în Parlament, de urgență, implementarea măsurilor din MCV și recomandările Comisiei de la Veneția, și terminați bătălia asta pe ciolan!",https://twitter.com/i/web/status/1133454435156410369,,Stelian_Ion_USR,0,2
Tue May 28 15:35:42 +0000 2019,ro,florincosmaro,,Un material despre alegerile europene din 2019 in curand pe https://t.co/Ey7tWnD3tm,http://www.florincosma.ro,,,0,0
Tue May 28 12:54:40 +0000 2019,ro,Europarl_RO,"Brussel, België","După alegerile europene, #AlegeriEuropene2019, ne îndreptăm atenția către summitul de azi, unde liderii UE discută despre cine trebuie să fie viitorul președinte al Comisiei Europene. Cine sunt candidații cap de listă ➡  https://t.co/hn25cqhhzw https://t.co/V235rtAagL",https://twitter.com/i/web/status/1133355911370674176,AlegeriEuropene2019,,0,1
Tue May 28 09:46:47 +0000 2019,ro,Radupress,Petrosani,Şefii de stat sau de guvern ai statelor membre ale Uniunii Europene se... https://t.co/L407kY9fEL,https://www.caleaeuropeana.ro/start-pentru-negocieri-klaus-iohannis-angela-merkel-emmanuel-macron-si-ceilalti-lideri-ue-se-reunesc-la-bruxelles-pentru-a-decide-calea-de-urmat-dupa-alegerile-europene/,,,0,0
Tue May 28 06:41:26 +0000 2019,ro,MarianMarinescu,Brussels,"Klaus Iohannis merge marți la Bruxelles. Președintele participă la Consiliul European și la Summitul PPE, formațiunea care revendică victoria la alegerile europene și șefia Comisiei Europene - https://t.co/NE9fxA03GS https://t.co/RSoauaxzqj",https://twitter.com/i/web/status/1133261984680615936,,,0,0
Tue May 28 05:26:17 +0000 2019,ro,2am_eu,,Alegerile europene sparg monopolul PPE-S&amp;amp;D...,,,,0,0
Tue May 28 04:13:29 +0000 2019,ro,infoitestero,Italia,Tot ce trebuie să știi despre alegerile europene din 2019 | Actualitate https://t.co/Ks5lEDh0kb,http://bit.ly/2Wrjdjy,,,0,0
Mon May 27 17:50:59 +0000 2019,ro,profittech_info,Romania,Alegerile europene modifică scena politică germană | Germania | DW https://t.co/W7xXw2i2Yw https://t.co/v8okTUzh9k,https://profittech.info/alegerile-europene-modifica-scena-politica-germana-germania-dw/,,,0,0
Mon May 27 17:14:52 +0000 2019,ro,2am_eu,,"Social-democraţii germani asigură că rămân în coaliţia de guvernare, în pofida rezultatului slab la alegerile europene...",,,,0,0
Mon May 27 17:05:40 +0000 2019,ro,oliviucraznic,,"PAȘI SPRE CIVILIZAȚIE.

NB Evident că „extrema dreaptă” din titlu este doar dreaptă,... https://t.co/5gdyN69oQY",https://www.mediafax.ro/externe/extrema-dreapta-in-plina-ascensiune-dupa-alegerile-europarlamentare-le-pen-castigatoare-in-franta-salvini-popoarele-europene-cer-o-europa-diferita-18144828,,,0,0
Mon May 27 16:44:17 +0000 2019,ro,AdrianaCostach5,"Bucureşti, România","Partidul naţionalist polonez Lege şi Justiţie (PiS) a câştigat alegerile europene cu circa 42,4% din voturi, în faţa Coaliţiei Europene din care face parte şi Platforma Civică a fostului premier şi actual preşedinte al Consiliului European, Donald Tusk,",https://twitter.com/i/web/status/1133051308527771649,,,2,6
Mon May 27 16:32:42 +0000 2019,ro,RoSociala,,Alegerile europene 2019 din România: consideraţii sociologice https://t.co/A1JR8y9KZj https://t.co/Idr9bjjevI,https://www.romaniasociala.ro/alegerile-europene-2019-din-romania-consideratii-sociologice/,,,0,0
Mon May 27 15:37:18 +0000 2019,ro,radusmall,London,"Conservatorii din UK au pierdut la alegerile anticipate majoritatea absoluta, la cele locale 1300 de consilieri, la cele europene au luat doar 8,7 %. Si totusi conduc tara, iar viitorul prim ministru va fi ales de cei 120.000 de membri. Democratie?",https://twitter.com/i/web/status/1133034450017751040,,,1,2
Mon May 27 13:36:58 +0000 2019,ro,CDPreda,,"Am discutat ieri, la RTS, înaintea închiderii urnelor, cu Sebastien Maillard, directorul Institutului Jacques Delors, despre alegerile europene și influența lor asupra instituțiilor UE: https://t.co/gzEodTyDM8",https://twitter.com/i/web/status/1133004167319031808,,,0,1
Mon May 27 10:48:37 +0000 2019,ro,StiriBUC,"Bucureşti, România","PNL câştigă alegerile în comuna cu cele mai multe fonduri europene, după ce PSD l-a exclus pe primar https://t.co/uAFESmIFGh",https://stiribuc.ro/pnl-castiga-alegerile-in-comuna-cu-cele-mai-multe-fonduri-europene-dupa-ce-psd-l-a-exclus-pe-primar/,,,0,0
Mon May 27 09:00:13 +0000 2019,ro,canal3md,,"Prezenţă record. În România, rata de participare la alegerile europene a fost de 49 la sută... - https://t.co/wF0xtkudXK",http://www.canal3.md/ro/90917,,,0,0
Mon May 27 08:46:01 +0000 2019,ro,RFI_Romania,"Bucureşti, România","#politica Daniel Zamfir la RFI: Scorul #ALDE la alegerile europene m-a șocat foarte tare, suntem victime colaterale https://t.co/kQSFXOXMRE",https://www.rfi.ro/politica-111796-daniel-zamfir-scor-alde-alegeri-europene-socat,"politica, ALDE",,0,2
Mon May 27 08:44:07 +0000 2019,ro,tudormusat,"Bucureşti, România",Lasati-o pe-asta cu alegerile care nu au fost despre teme europene! Alegerile sunt in primul rand despre ce vrea alegatorul sa fie. A folosit prima ocazie sa-ti transmita nemultumirile lui legate de cum guvernezi.... https://t.co/c3dU7ZDMsC,https://twitter.com/i/web/status/1132930471732686850,,,1,4
Mon May 27 08:07:46 +0000 2019,ro,kolat_ca,Eastern Bloc,"Lumea nici că știe cum funcționează alegerile europene. Am încercat ieri să îi explic unui prieten că fiecare țară are un număr de scaune în plen. Și alegerile vor decide ce partide căstiga scaunele.

La care el ""ce-i aia plen?"" 🤯",https://twitter.com/i/web/status/1132921321980071936,,,4,17
Mon May 27 07:36:16 +0000 2019,ro,prompt_media,Bucuresti,"Alegerile europene 2019, un important semnal proeuropean dat de români https://t.co/IFzeR8cXRp",http://www.promptmedia.ro/2019/05/alegerile-europene-2019-un-important-semnal-proeuropean-dat-de-romani/,,,0,0
