created_at,lang,screen_name,location,full_text,urls,tags,mentions,retweet_count,favorite_count
Tue May 28 21:15:57 +0000 2019,fr,macalusoy,Belgique,"[A REVOIR] Résultats des élections européennes, régulation du ""Free fight"", plan social à General Electric...

Suivez la séance des questions au gouvernement.
https://t.co/Fi9nTvoAbv",https://twitter.com/i/web/status/1133482061833154560,,,0,0
Tue May 28 21:15:42 +0000 2019,fr,DernierMessie,,Le Méssie dit que vous ne pouvait pas être fière des résultats des élections européennes  vous comme tout les partie politique qui son présent sur le térritoire de la France car pour moi vous avais défiguré la France et toute moralité de la logique sans conscience respectable. https://t.co/i1iB7Gj9L5,https://twitter.com/i/web/status/1133482001191907328,,,0,0
Tue May 28 21:15:27 +0000 2019,fr,bernerie4417,,"Européennes 2014 : le triomphe du FN, la claque de l'UMP, l'effondrement du PS https://t.co/5NHs7D7GOa",https://www.nouvelobs.com/politique/elections-europeennes-2014/20140525.OBS8444/europeennes-2014-le-triomphe-du-fn-la-claque-de-l-ump-l-effondrement-du-ps.html,,,0,0
Tue May 28 21:15:26 +0000 2019,fr,UnAutreRegard_,,"@Jefaismavie Tiens regarde ça, on a tellement abandonné la stratégie populiste ou on l'a trop utilisée?

Faudtait savoir.

https://t.co/n0uDjVNnF0",https://twitter.com/i/web/status/1133481932891803648,,Jefaismavie,0,0
Tue May 28 21:15:02 +0000 2019,fr,sadecrit,"Aix-en-Provence, France",CARTE. Résultats des élections européennes 2019 : ces 177 communes qui n'ont accordé aucune voix à La République en marche https://t.co/SAa9fFNhNG,https://twitter.com/i/web/status/1133481833109364736,,,0,0
Tue May 28 21:14:51 +0000 2019,fr,didieryouk,,"@ComplotsFaciles Bon, les gars, je vous enjoins, pour le 2eme tour des élections européennes, dimanche, à vous ruer  pour voter et faire barrage aux extrémistes !
Didier",https://twitter.com/i/web/status/1133481786669977602,,ComplotsFaciles,0,0
Tue May 28 21:14:29 +0000 2019,fr,MAM0829,,FX BELLAMY sera un excellent député européen ! Nous LR pouvons être fiers de lui. Il n’est en aucun cas responsable du score fait par notre liste aux élections européennes. https://t.co/iiDhj20r1Q,https://twitter.com/i/web/status/1133481695318040581,,,0,1
Tue May 28 21:14:28 +0000 2019,fr,fifoudesbois,Berlin,"@Ganeshdeux Lol je croyais que les bots #LFI avaient été annihilés par les élections européennes.
Ça repousse vite 😂",,LFI,Ganeshdeux,0,0
Tue May 28 21:14:27 +0000 2019,fr,lucstendal2,,"LA LISTE « ENSEMBLE POUR LE FREXIT » PERMET À L’UPR, AUX ÉLECTIONS EUROPÉENNES, DE  RÉALISER SON MEILLEUR SCORE LORS D’UNE ÉLECTION NATIONALE https://t.co/SSR8xL8rLs",https://twitter.com/i/web/status/1133481684060524551,,,0,0
Tue May 28 21:13:58 +0000 2019,fr,JJKer3,,RE-VOTONS les Élections européennes - Avec des chances équitables pour tous les partis https://t.co/mRfGWZXNWx via @mesopinions_com,https://www.mesopinions.com/petition/politique/votons-elections-europeennes-chances-equitables-partis/66821?source=twitter,,mesopinions_com,0,0
Tue May 28 21:13:53 +0000 2019,fr,ungazetier,"Paris, France",Quand @franceinfo avec l’argent de nos impôts finance des sondages dont on connaît par avance le résultat juste pour nuire au PR ... cela peut il durer encore longtemps ?  https://t.co/aFEoAI3V6F,https://twitter.com/i/web/status/1133481544620937217,,franceinfo,9,13
Tue May 28 21:13:20 +0000 2019,fr,SgtAugagneur,"Paris, Levallois-Perret",Les indépendantistes écossais galvanisés par le Brexit et les élections européennes. via f_desouche https://t.co/8Pzle3Gj0q,http://bit.ly/2WdymWb,,,0,0
Tue May 28 21:12:58 +0000 2019,fr,LaRepEnMarche95,"Val-d'Oise, Ile-de-France",Sur le #ValdOise LaRem et ses partenaires  sont arrivés en tête des élections européennes. L'abstention a diminué de 6 points par rapport aux élections de 2014. Encourageant pour préparer les prochains scrutins. https://t.co/YnWKtDT2or,https://twitter.com/i/web/status/1133481313393172480,ValdOise,,6,17
Tue May 28 21:12:51 +0000 2019,fr,UnAutreRegard_,,"Et les traîtres fait vous mettre d'accord pour flinguer le parti, on est trop populiste ou on ne l'est pas assez?

https://t.co/n0uDjVNnF0",https://www.nouvelobs.com/elections-europeennes/20190527.OBS13567/clementine-autain-ce-qui-est-en-cause-c-est-la-ligne-politique-de-la-france-insoumise.amp?__twitter_impression=true,,,0,0
Tue May 28 21:12:00 +0000 2019,fr,KvvKwiatkowski,"Warsaw, Poland","@MLP_officiel POLOGNE est avec VOUS 🇵🇱❤️🇫🇷

Partis conservateurs qui remporte les élections européennes 
= Europe des nations:
Hongrie = 52%
Pologne = 46%❤️
France 23% ❤️
Italie = 34%
Autriche = 35%
👏👏👏👏👏👏👏👏👏👏 https://t.co/0JJspiufmN",https://twitter.com/i/web/status/1133481067187511296,,MLP_officiel,0,3
Tue May 28 21:11:48 +0000 2019,fr,chdauriac,« Fraus omnia corrumpit » RTBF,Charles Michel en quête d'un poste européen https://t.co/s9wJnceTgk via @LePoint,https://www.lepoint.fr/tiny/1-2315533,,LePoint,0,1
Tue May 28 21:11:41 +0000 2019,fr,E_volution,Paris - France,Elections européennes : vague verte sur l’Europe. Une excellente nouvelle ! https://t.co/LD6raCwbfF via @lemondefr,https://www.lemonde.fr/idees/article/2019/05/28/elections-europeennes-vague-verte-sur-l-europe_5468494_3232.html,,lemondefr,0,0
Tue May 28 21:11:32 +0000 2019,fr,ivanberaud,"Paris, France",Elections européennes 2019 : les « Pirates » et les défenseurs des libertés numériques renforcés au Parlement https://t.co/ph14jma38q via @lemondefr,https://twitter.com/i/web/status/1133480952410382337,,,0,1
Tue May 28 21:10:39 +0000 2019,fr,VIEUILLEJCharle,"Paris, France","Electeurs radiés, bulletins de vote cachés👉#FraudesMassives aux #Européennes🇫🇷
Le #RN remporte ces élections, mais
BIZARREMENT, Il est suivi de près  par la liste de #EnMarche en dépit d'un  contexte politique très difficile🤔🤔 https://t.co/ClsmocURSN via @Le courrier du soir",https://twitter.com/i/web/status/1133480728321302530,"FraudesMassives, Européennes, RN",,19,20
Tue May 28 21:10:38 +0000 2019,fr,joureau_serge,,"Eric Brunet: ""Désolé, mais Marine Le Pen n'a pas gagné les élections européennes et voici pourquoi"" https://t.co/hKhPc9XMUj via @RMCInfo",https://rmc.bfmtv.com/emission/eric-brunet-desole-mais-marine-le-pen-n-a-pas-gagne-les-election-europeennes-1700063.html,,RMCinfo,0,0
Tue May 28 21:10:21 +0000 2019,fr,MaximeLHERBAT,,Émission spéciale fort intéressante en ce moment sur @France5tv sur l’après élections européennes 2019. @CPolF5 #CPolitique,,CPolitique,"France5tv, CPolF5",0,0
Tue May 28 21:10:15 +0000 2019,fr,BadongOlawumi,"Lyon, France",Les neuf dossiers clés des élections européennes | energie-climat : le chacun pour soi domine https://t.co/jblVuTVcbP,https://t.Co/08t2rzpgaj,,,0,0
Tue May 28 21:09:42 +0000 2019,fr,NotifluxFr,Internet,Les élections européennes 2019 métamorphosent le clivage gauche-droite https://t.co/KAVEVwFAls,https://www.latribune.fr/opinions/tribunes/les-elections-europeennes-2019-metamorphosent-le-clivage-gauche-droite-818623.html,,,0,0
Tue May 28 21:09:23 +0000 2019,fr,conspiration,"Paris, France","La présidente du #RN s’est étonnée que l’annonce de la nationalité algérienne du suspect dans l’attaque au colis piégé à Lyon et celle de suppressions de postes à l’usine General Electric de Belfort ne soient venues qu’après les élections européennes.
https://t.co/Kf815LHfvb",https://twitter.com/i/web/status/1133480409289887744,RN,,12,18
Tue May 28 21:09:12 +0000 2019,fr,calvese,,Élections européennes : L’Europe Occidentale choisit l’euthanasie https://t.co/EEQ67CVIGk,https://www.dreuz.info/2019/05/27/elections-europeennes-leurope-occidentale-choisit-leuthanasie/,,,0,0
Tue May 28 21:09:04 +0000 2019,fr,thgm51,,arrêtez vos salades la participation des français aux élections européennes n’avait qu’un but : vous battre ce qui est fait mais vous vous accrochez nous reprendrons le combat vous ne construisez pas vous détruisez la france https://t.co/97Mqo8bULZ,https://twitter.com/i/web/status/1133480329191264258,,,0,0
Tue May 28 21:08:55 +0000 2019,fr,KvvKwiatkowski,"Warsaw, Poland","@Le_Figaro Parlez pas de la deuxième force politique mais de de La Première force:

Partis conservateurs qui remporte les élections européennes 
= Europe des nations:
Hongrie = 52%
Pologne = 46%❤️❤️
France 23% ❤️
Italie = 34%
Autriche = 35%
👏👏👏👏👏👏👏👏👏👏 https://t.co/56khteXFDM",https://twitter.com/i/web/status/1133480294537940992,,Le_Figaro,0,0
Tue May 28 21:07:45 +0000 2019,fr,F_Desouche,France,Les indépendantistes écossais galvanisés par le #Brexit et les élections européennes https://t.co/JARS1fTo33 https://t.co/IzoIjpfaw3,http://www.fdesouche.com/1214411-les-independantistes-ecossais-galvanises-par-le-brexit-et-les-elections-europeennes,Brexit,,8,6
Tue May 28 21:07:29 +0000 2019,fr,conspiration,"Paris, France","Erratum : il faut évidemment lire ""les élections européennes"" en lieu et place de ""l'élection présidentielle"".",,,,1,2
Tue May 28 21:07:15 +0000 2019,fr,lafrancemarche1,,Florence Portelli (LR) : « C’est une claque monumentale. Wauquiez ne peut pas rester » https://t.co/kldwHiWpIC,https://www.nouvelobs.com/elections-europeennes/20190527.OBS13510/florence-portelli-lr-c-est-une-claque-monumentale-wauquiez-ne-peut-pas-rester.html,,,2,7
Tue May 28 21:07:10 +0000 2019,fr,KvvKwiatkowski,"Warsaw, Poland","@lemondefr Parlez pas de la deuxième force politique mais de de La Première force:

Partis conservateurs qui remporte les élections européennes 
= Europe des nations:
Hongrie = 52%
Pologne = 46%
France 23% ❤️
Italie = 34%
Autriche = 35%
👏👏👏👏👏👏👏👏👏👏 https://t.co/cf9aohEBZ2",https://twitter.com/i/web/status/1133479853787897862,,lemondefr,0,0
Tue May 28 21:06:10 +0000 2019,fr,ChikunRazul,,"@Melusine_2 Les élections européennes 2014 suite au ralliement de Mélenchon à Hollande avaient été le MÊME échec.
Et alors Mélenchon a sorti un VRAI programme de gauche et écologique... résultat 19%
Sans concessions aux roses pâles.",https://twitter.com/i/web/status/1133479600774897664,,Melusine_2,0,0
Tue May 28 21:06:03 +0000 2019,fr,LaREMParis1234,"Paris 1,2,3,4","La campagne #Europeennes2019 s’est achevée pour les marcheurs de #ParisCentre sur un succès : 38,6 % des suffrages exprimés pour @Renaissance_UE sur nos quatre arrondissements ! 
Revivez ici les meilleurs moments ⬇️
https://t.co/BcMpgtYbmJ",https://twitter.com/i/web/status/1133479571758751745,"Europeennes2019, ParisCentre",,16,45
Tue May 28 21:05:58 +0000 2019,fr,btreguier,France,"@piotelat @squintar @dascritch @PartiPirate @PartiAnimaliste @pbeyssac @gpellen Intéressante histoire ! Concernant ce que vous dites à propos de la connaissance du Code Électoral, je ""plussoie"", j'ajouterais même que c'est le cas un peu partout, et que je ne suis pas plus étonné que ça, car pour les Européennes encore plus que pour d'autres élections, 1/2 https://t.co/zvcU7px3IG",https://twitter.com/i/web/status/1133479548933349376,,"piotelat, squintar, dascritch, PartiPirate, PartiAnimaliste, pbeyssac, gpellen",1,1
Tue May 28 21:04:42 +0000 2019,fr,cchochote,marseille,Voyance Pendule : Fraude aux élections européennes françaises ? Des jour... https://t.co/wBBsK7Hf2N via @YouTube,https://youtu.be/bksPUo6Rzfc,,YouTube,0,0
Tue May 28 21:03:48 +0000 2019,fr,joureau_serge,,Élections européennes : France des villes contre France des champs ? https://t.co/aDmyYzDyF3 via @bvoltaire,https://www.bvoltaire.fr/elections-europeennes-france-des-villes-contre-france-des-champs/,,BVoltaire,0,0
Tue May 28 21:03:04 +0000 2019,fr,AnaRomeiro3,,Le Portugal tient le populisme à distance - Europe - RFI https://t.co/HwsTscOYuF,http://www.rfi.fr/europe/20190522-partis-populisme-portugal-elections-europeennes,,,0,0
Tue May 28 21:01:54 +0000 2019,fr,joureau_serge,,Européennes : neuf cartes pour comprendre les résultats en France et en Europe https://t.co/TmDyYJi6iK via @franceinfo,https://www.francetvinfo.fr/elections/resultats-europeennes-2019-neuf-cartes-pour-comprendre-les-resultats-en-france-et-en-europe_3462651.html#xtor=CS2-765-[twitter]-,,franceinfo,0,0
Tue May 28 21:01:22 +0000 2019,fr,lucstendal2,,"NON SOUMISE À LA CENSURE DE TF1, BFM, RTL, etc., L’UPR A OBTENU DE BONS RÉSULTATS AUX ÉLECTIONS EUROPÉENNES OUTRE-MER. https://t.co/VmqamAr2o0",https://twitter.com/i/web/status/1133478394446921728,,,0,0
Tue May 28 21:01:10 +0000 2019,fr,Lowdeschiottes,"Tours, France","Je serai vraiment curieuse de voir le nombre de cartes électorales non tamponnées ""26 mai 2019"" des personnes pouvant voter, qui s'insurgent ici des résultats des élections européennes.
Fascinant ce don qu'ont les français de se plaindre de choses dont ils sont responsables.",https://twitter.com/i/web/status/1133478343276474370,,,1,1
Tue May 28 21:01:00 +0000 2019,fr,JeunesNatlib,"Ile-de-France, France","Elections européennes. Orban, 52%. Kaczyński, 43%. Salvini, 34% (et même 40% avec les Fratelli). Le soleil se lève à l'est !
Et il ne se couche pas à l'ouest : Farage, 32% !",https://twitter.com/i/web/status/1133478299311779840,,,17,47
Tue May 28 20:59:57 +0000 2019,fr,Piernic,"ÜT: 48.90736,2.284666","Les Républicains : pour Larcher et Retailleau, Wauquiez aurait dû démissionner https://t.co/Fgpx4L3HP5 via @le_Parisien",http://l.leparisien.fr/lfp-I,,le_Parisien,0,0
Tue May 28 20:59:57 +0000 2019,fr,DerAkademiker,United Kingdom,"lâche et louche - Rien n’a vraiment changé sous Jeremy Corbyn, le Parti travailliste étant toujours inadéquat sur le plan institutionnel, et cela me fait mal de le dire - expulser Alastair Campbell de la manière dont il aurait voté aux récentes élections européennes.",https://twitter.com/i/web/status/1133478035318018049,,,0,1
Tue May 28 20:59:03 +0000 2019,fr,joureau_serge,,Résultats européennes 2019 : les eurosceptiques peuvent-ils s'unir pour faire trembler le Parlement ? https://t.co/4a8sm5iCJj via @franceinfo,https://twitter.com/i/web/status/1133477809509273605,,,0,0
Tue May 28 20:59:00 +0000 2019,fr,PowerNormandie,"Caen, France",Les réactions politiques à Caen résultats des elections européennes 26 Mai 2019 https://t.co/iXjygccNpE,http://jean.michel.sady.over-blog.com/2019/05/les-reactions-politiques-a-caen-resultats-des-elections-europeennes-26-mai-2019.html,,,0,1
Tue May 28 20:58:52 +0000 2019,fr,AnonDeFrance,France,#Politique : Parlement : qui sont les 74 eurodéputés français ? #Anonymous #AnonymousFrance #AnonDeFrance https://t.co/OHs5CUWHMN],https://www.francetvinfo.fr/elections/europeennes/parlement-qui-sont-les-74-eurodeputes-francais_3464913.html#xtor=RSS-3-[politique,"Politique, Anonymous, AnonymousFrance, AnonDeFrance",,0,0
Tue May 28 20:58:51 +0000 2019,fr,AnonDeFrance,France,"#Politique : Elections européennes : ""Il nous a manqué un marqueur pendant la campagne"" selon le député LFI Ugo Bernalicis #Anonymous #AnonymousFrance #AnonDeFrance https://t.co/FLVbsswAtj]",https://twitter.com/i/web/status/1133477760385593344,Politique,,0,0
Tue May 28 20:58:13 +0000 2019,fr,oaotennis,Alger,Européennes 2019 : Gilbert Collard et Daniel Cohn-Bendit s’insultent en plein direct https://t.co/4ckAd6iXqz,http://www.lefigaro.fr/elections/europeennes/europeennes-2019-gilbert-collard-et-daniel-cohn-bendit-s-insultent-en-plein-direct-20190526,,,0,0
Tue May 28 20:57:12 +0000 2019,fr,comitelaicite,"France, paris","#laicite #revue_de_presse [n'engage pas le CLR] ""2019 : le RN bat son record de voix historique à des élections européennes"" (https://t.co/pLefDGJqWJ , 27 mai 19) https://t.co/DyWD8e2YGd #CLR",https://twitter.com/i/web/status/1133477345019465730,"laicite, revue_de_presse",,0,0
Tue May 28 20:57:02 +0000 2019,fr,comitelaicite,"France, paris","#laicite La laïcité, trou noir des élections européennes (CLR, 28 mai 19) https://t.co/lv71crGLl2 #CLR",http://bit.ly/2MaQdZb,"laicite, CLR",,8,12
Tue May 28 20:56:14 +0000 2019,fr,chdelporte,Paris-Lisboa,"Les #Européennes sont les élections aux choix les plus volatiles, celles où bon nombre d’électeurs se déterminent au dernier moment, suscitant les fameuses « surprises » du scrutin. Ce qui devrait susciter la plus grande prudence dans l’analyse des rapports de forces politiques.",https://twitter.com/i/web/status/1133477102936907777,Européennes,,9,25
Tue May 28 20:56:08 +0000 2019,fr,AnneIsa44275620,,"Très clairement j'ai voté pour led Européennes parce qu'il y a un enjeu supranational. 
Pour les autres élections, comme d'hab '  ...aucun candidat ne défend une vision non utilitaire et non marchande de l'école, aucun candidat ne s'intéresse vraiment à la vie des femmes.",https://twitter.com/i/web/status/1133477074575007744,,,1,0
Tue May 28 20:55:46 +0000 2019,fr,Sylvie_UniqU,,"""Schiappa, on est venu te crever !"" : la secrétaire d'Etat dénonce l'irruption de ""gilets jaunes"" en pleine nuit devant son domicile https://t.co/mkBoAjxQVS",https://twitter.com/i/web/status/1133476984405790720,,,0,0
Tue May 28 20:55:07 +0000 2019,fr,AurelienOxy,,"Elections européennes : la fragmentation en marche ? via @franceculture

N en déplaise à  tous ces analystes, les "" peuple de gauche "" et "" peuple de droite "" existent toujours. La fragmentation s opère surtout au niveau des partis qui s éloignent de plus en plus  des gens.",https://twitter.com/i/web/status/1133476821616533506,,franceculture,0,0
Tue May 28 20:55:07 +0000 2019,fr,AurelienOxy,,"Elections européennes : la fragmentation en marche ? via @franceculture

N en déplaise à  tous ces analystes, les "" peuple de gauche "" et "" peuple de droite "" existent toujours. La fragmentation s opère surtout au niveau des partis qui s éloignent de plus en plus  des gens.",https://twitter.com/i/web/status/1133476821616533506,,franceculture,0,0
Tue May 28 20:55:05 +0000 2019,fr,BobLeCentriste,Europe,"Charles #Michel en quête d'un poste européen…et Emmanuel #Macron serait «son meilleur vendeur»
#MR #ALDE https://t.co/d7avGjwieV https://t.co/ZPoPOsPZO6",https://twitter.com/i/web/status/1133476810052841472,"Michel, Macron, MR, ALDE",,2,5
Tue May 28 20:54:56 +0000 2019,fr,adicurta,,"Elections européennes 2019 : les résultats en sièges, pays par pays, et la future composition du Parlement https://t.co/pVvlwpcYCK",https://www.lemonde.fr/les-decodeurs/article/2019/05/26/elections-europeennes-les-resultats-dans-l-ue-pays-par-pays_5467557_4355770.html,,,0,0
Tue May 28 20:54:39 +0000 2019,fr,Youri_6,,"48 % des français croient au grand remplacement. On comprend mieux les élections européennes. 
Ça transpire le logos...",,,,0,0
Tue May 28 20:54:26 +0000 2019,fr,M_Buzzman,,Insolite : quand Kylian Mbappé pose dans son bureau de vote pour les élections européennes (PHOTOS) - Yahoo Actualités https://t.co/w09NHdUDnw,https://twitter.com/i/web/status/1133476647771025408,,,0,0
Tue May 28 20:54:13 +0000 2019,fr,MehdiBoufrayoua,"Albertville, France","@FranceInsoumise @younousomarjee @emmanuelmaurel @ManonAubryFr @mbompard @leilachaibi @ASPelletier Un grand MERCI à toi @ManonAubryFr pour avoir porter toutes nos valeurs et nos convictions durant cette campagne pour les élections européennes, et personne ne contredira que tu a été la meilleure durant toutes les confrontations télévisée, Vive la @FranceInsoumise ✊🏻✊🏻✊🏻 https://t.co/rlWArFFB4o",https://twitter.com/i/web/status/1133476594880794624,,"FranceInsoumise, younousomarjee, emmanuelmaurel, ManonAubryFr, mbompard, leilachaibi, ASPelletier",0,4
Tue May 28 20:53:12 +0000 2019,fr,DanResistance,Var le plus beau des départements.,"Après sa défaite aux élections européennes, Benoît Hamon se retire de la vie politique via @VanityFairFR https://t.co/VFOTRnuXq4",http://shr.gs/uBFtVKB,,VanityFairFR,0,0
Tue May 28 20:53:06 +0000 2019,fr,BacouJulien,,"📺 19/20 de France 3 Tarn du 27 mai.

🎥Retrouvez ma réaction suite aux résultats des élections européennes dans le Tarn et à Graulhet.
.
#Européennes2019 #Tarn #Graulhet #AvecBardella #RN https://t.co/Iijh1D71zF",https://twitter.com/i/web/status/1133476312100855809,,,8,8
Tue May 28 20:52:08 +0000 2019,fr,MehdiBoufrayoua,"Albertville, France","Un grand MERCI à toi @ManonAubryFr pour avoir porter toutes nos valeurs et nos convictions durant cette campagne pour les élections européennes, et personne ne contredira que tu a été la meilleure durant toutes les confrontations télévisée, Vive la @FranceInsoumise ✊🏻✊🏻✊🏻 https://t.co/xnalJ7fK9B",https://twitter.com/i/web/status/1133476068055232513,,ManonAubryFr,2,4
Tue May 28 20:50:52 +0000 2019,fr,To_Fu_X,,"@mathieu00967039 @GG_RMC @MichelOnfrayTv Oui t'as raison. Là 👇 y
t'as les résultats par département et par ville. Après si c'est plus vert c'est peut être que en cumulé le RN est plus important en Corse mais que EELV ont plus gagné avec leur vote. Lien: https://t.co/ehTEiPVCs5 https://t.co/ijrwsbykZt",https://twitter.com/i/web/status/1133475748759707649,,"mathieu00967039, GG_RMC, MichelOnfrayTv",0,0
Tue May 28 20:50:18 +0000 2019,fr,MehdiBoufrayoua,"Albertville, France","@ManonAubryFr Un grand MERCI à toi @ManonAubryFr pour avoir porter toutes nos valeurs et nos convictions durant cette campagne pour les élections européennes, et personne ne contredira que tu a été la meilleure durant toutes les confrontations télévisée, Vive la @FranceInsoumise ✊🏻✊🏻✊🏻",https://twitter.com/i/web/status/1133475606644109312,,"ManonAubryFr, ManonAubryFr",2,7
Tue May 28 20:50:00 +0000 2019,fr,franceinfo,"Paris, France","Elections européennes : ""Il nous a manqué un marqueur pendant la campagne"" selon le député LFI Ugo Bernalicis

https://t.co/LHbOSYgtTc",https://www.francetvinfo.fr/replay-radio/19h20-politique/elections-europeennes-il-nous-a-manque-un-marqueur-pendant-la-campagne-selon-le-depute-lfi-ugo-bernalicis_3442027.html,,,10,11
Tue May 28 20:49:18 +0000 2019,fr,ReinformationRC,,"ℹ️ Bulletin de #réinformation de @radiocourtoisie du 28 mai 2019 (texte &amp; audio) :

► Bilan des élections européennes
► La Russie une nouvelle fois condamnée par une cour internationale
https://t.co/j2C7dXEWqh https://t.co/ZVHDXwzxrC",https://twitter.com/i/web/status/1133475357473034241,réinformation,radiocourtoisie,6,1
Tue May 28 20:49:09 +0000 2019,fr,Abedi_saeid,Paris|France,"Plusieurs thèmes ont été évoqués notamment les relations historiques de la France avec les pays de la région dont l’Iran et certaines occasions ratées, le rôle que pouvait jouer l’Europe et les conséquences des élections européennes (renouvellement des instances entre autres)",https://twitter.com/i/web/status/1133475317207711744,,,0,0
Tue May 28 20:48:27 +0000 2019,fr,eleatinte,Into the Wild,"j'emmerde tous ceux qui pensent que leurs états d'âme post-élections #Europeennes2019 ""fratricides""; égocides revêtent une quelconque importance! Même après les européennes, quel que soit votre score on vous subit,de votre planète, vous ne voyez pas que vous êtes le  problème!",https://twitter.com/i/web/status/1133475142867345408,Europeennes2019,,0,1
Tue May 28 20:47:48 +0000 2019,fr,mjthcap21,,un leader «aux idées claires et solides». https://t.co/ResZoipaL2,http://www.leparisien.fr/elections/europeennes/yannick-jadot-des-campagnes-d-action-de-greenpeace-au-parlement-europeen-27-05-2019-8081196.php,,,0,0
Tue May 28 20:47:09 +0000 2019,fr,FNHennebont,"Lanester, France","Européennes. Participation, vote écolo, vote RN : les trois cartes qui expliquent le scrutin en France #Européennes #Politique https://t.co/GXGZI9si1y via @ouestfrance",https://twitter.com/i/web/status/1133474817078890496,Européennes,,0,1
