created_at,lang,screen_name,location,full_text,urls,tags,mentions,retweet_count,favorite_count
2019-06-02 16:12:20,bg,Hristojb,Bulgaria,"Резултати от избори за членове на европейски парламент - България, 26 май 2019 г. Разпределение на мандати: https://t.co/7Y3jf4fedv",,,,0,0
2019-06-01 09:54:58,bg,konservatorbg,Bulgaria,Какво ни казват резултатите от изборите за Европейски парламент? https://t.co/ED9HnKx2lS https://t.co/4KGVB47tlT,https://conservative.bg/%d0%ba%d0%b0%d0%ba%d0%b2%d0%be-%d0%bd%d0%b8-%d0%ba%d0%b0%d0%b7%d0%b2%d0%b0%d1%82-%d1%80%d0%b5%d0%b7%d1%83%d0%bb%d1%82%d0%b0%d1%82%d0%b8%d1%82%d0%b5-%d0%be%d1%82-%d0%b8%d0%b7%d0%b1%d0%be%d1%80%d0%b8/,,,0,1
2019-06-01 05:37:49,bg,ogibankov,Bulgaria,"@bozhobg вид избори и избирателна активност - дори по-лошо, избирателите на ДБ са по-мотивирани да гласуват на европейски избори, отколкото тези на ГЕРБ и БСП и пак абсолютния брой гласове е 37% по-малък от на парламентарни. Това не е заключение, а факт... (за съжаление)",,,bozhobg,0,0
