created_at,lang,screen_name,location,full_text,urls,tags,mentions,retweet_count,favorite_count
Tue May 28 21:20:02 +0000 2019,pl,JablonskiDoktor,"Warszawa, Polska","""PiS będzie rósł w siłę. Nie tylko i nie tyle tym zwycięstwem, ale ""pomocą"" Biedronia, który będzie teraz stawał KE niemożliwe do spełnienia warunki, i który wciąż będzie korzystał z parasola ochronnego ""mediów"" PiS-owskich,""
https://t.co/d2cfEMYz6e https://t.co/Nur4OLpz1y",https://twitter.com/i/web/status/1133483091526397952,,,1,7
Tue May 28 20:40:54 +0000 2019,pl,RyszardZajdel,"Warszawa, Mazowieckie",Donald Tusk komentuje wybory europejskie https://t.co/iEgM8CiZcX,https://www.tvn24.pl/939770,,,0,0
Tue May 28 20:17:33 +0000 2019,pl,jolanta_jk,Polska,""" Gdybyście mieli się podzielić, to zastanówcie się trzy razy"". Donald Tusk komentuje wybory europejskie https://t.co/M6criLSarR",https://www.tvn24.pl/939770,,,0,1
Tue May 28 20:13:10 +0000 2019,pl,temida1310,Nordrhein-Westfalen,"Zauwazcie  twiterowicze jak rabany lewacki  juzTT usuwa obserwujacych i obserwowanych( zadna kasa nie smierdzi) , europejskie lewactwo wie ,ze przegralo wybory z internetem!!! Dlatego sypnelo groszem tam gdzie trzeba, stad ACTA-2 !!!!! Internety wygraly wybory do PE !!!👏👏🇵🇱💪",https://twitter.com/i/web/status/1133466262577848320,,,0,1
Tue May 28 20:11:46 +0000 2019,pl,DGPrawna,"Warszawa, Polska","PiS wyhodował własne lemingi. Skala zwycięstwa zaskoczyła polityków rządzącej partii

Piszą @tzolciak @grzegorzosiecki

https://t.co/cKcxOx5iQ7",https://twitter.com/i/web/status/1133465909497094144,,tzolciak,4,5
Tue May 28 20:01:21 +0000 2019,pl,JablonskiDoktor,"Warszawa, Polska","U mnie są teksty polityczne, za free. 
Czasem trzeba głosować, a częściej nie. 
Za taki shit Semka bierze 2 tys. zł na golonkę, a Holecka 40 tys. na wibrator. 
Ja z tych rzeczy nie korzystam, więc tylko piszę... 
To i tak w PL już nikomu niepotrzebne. 
https://t.co/d2cfEMYz6e https://t.co/xOXH5Tslah",https://twitter.com/i/web/status/1133463288572973056,,,3,12
Tue May 28 19:13:49 +0000 2019,pl,wnppl,Polska,"Myślicie, że Polska dorobi się jakiś stanowisk w nowej UE? https://t.co/RPx19CpFpu",https://bit.ly/2XcbxP0,,,1,1
Tue May 28 19:03:55 +0000 2019,pl,JablonskiDoktor,"Warszawa, Polska","""PO została zaszachowana nie tylko przez swoich koalicjantów, ale przez nową broń Kaczyńskiego,""Wiosnę"" Biedronia, który, zgodnie z oczekiwaniami Jarosława, przekroczył ledwo próg wyborczy, choć marzyło mu się więcej. Ale dla PiS-u to wymarzona przystawka"" https://t.co/d2cfEMYz6e https://t.co/dzf7Mh0fqS",https://twitter.com/i/web/status/1133448833722212353,,,1,14
Tue May 28 18:34:27 +0000 2019,pl,JablonskiDoktor,"Warszawa, Polska","""Polska - oficjalnie kraj o największej liczbie fanów UE - zbliżyła się gwałtownie do Rosji i jednocześnie powiedziała ""nie"" Zachodowi. Jak to się stało? ""Nie chcę już tu żyć!"" - piszą na mediach społecznościowych. To jednak było do przewidzenia.""  https://t.co/d2cfEMYz6e https://t.co/AVCCvPA2at",https://twitter.com/i/web/status/1133441421502013442,,,1,6
Tue May 28 18:24:22 +0000 2019,pl,Kikusia11,"Warszawa, Polska",Rumunia: Wybory europejskie wygrywa główna siła opozycyjna https://t.co/bKSfuMckY3,"https://www.rmf24.pl/raporty/raport-wybory-do-parlamentu-europejskiego/fakty/news-rumunia-wybory-europejskie-wygrywa-glowna-sila-opozycyjna,nId,3012708",,,0,0
Tue May 28 18:09:53 +0000 2019,pl,JablonskiDoktor,"Warszawa, Polska","Jak u mnie ma być tekst, to on jest... 
https://t.co/d2cfEMYz6e https://t.co/dwQnxtOwlH","https://otomojapropaganda.blogspot.com/2019/05/wybory-europejskie-2019-r.html, https://twitter.com/Esterka03143949/status/1133434626062602240",,,1,6
Tue May 28 18:06:15 +0000 2019,pl,KasiakMarek,Warszawa Polska i nie tylko ,Mobilizacja elektoratu wiejskiego i małomiasteczkowego nastąpiła ns terenach rządzonych przez PiS. Dziwne. Bo na innych nie. W dodatku prawie wszyscy tam głosowali na PiS. A dotychczas elektorat wiejski wybory europejskie ignorował. No i ta wysoka frekwencja jak nigdzie indziej,https://twitter.com/i/web/status/1133434324030771200,,,1,4
Tue May 28 18:01:28 +0000 2019,pl,JablonskiDoktor,"Warszawa, Polska","Tekst o azjatycko-""europejskich"" wyborach Polaków - już na blogu #MojaPropaganda. 
Polecam: 
https://t.co/d2cfEMYz6e

PS Napisałem go w 10 minut, taki był tłok na TT. Ale pewnie się spodoba. 
Czytajcie. https://t.co/cJuvOvQoDY",https://twitter.com/i/web/status/1133433120202592264,MojaPropaganda,,4,8
Tue May 28 17:23:12 +0000 2019,pl,mgrSkiba,"Kraków, Polska",Czy Konfederacja odbierze PiS-owi większość? https://t.co/jpAG0OUZRo,https://kulturaliberalna.pl/2019/05/28/konfederacja-bodziony-wybory-europejskie/,,,0,0
Tue May 28 17:22:24 +0000 2019,pl,PolsatNewsPL,,".@SasinJacek w @WIOwPN: Koalicja Europejska chyba w ogóle zakończyła swój byt, bo ona była projektem na te wybory europejskie i widać, że nie przyniosła oczekiwanych dla opozycji totalnej efektów https://t.co/e19K6Zio7S https://t.co/Vd3U7Yp6QL",https://twitter.com/i/web/status/1133423286673641472,,"SasinJacek, WIOwPN",2,2
Tue May 28 17:15:42 +0000 2019,pl,wroblewski_m,Wrocław/Kępno/Warszawa,"@Tomasz_Walczak Zgorzelski (teoretycznie będący najbliżej sztabu KE) już wczoraj rano o tym wprost powiedział, sugerował to też Kosiniak i Stefaniak (""KE była tylko na wybory europejskie"")
https://t.co/51kJ7FqAVz",https://twitter.com/i/web/status/1133421601104551938,,Tomasz_Walczak,0,2
Tue May 28 16:48:45 +0000 2019,pl,ObserwatorXY,,"""W mojej ocenie dyskusja ideologiczna - nie chcę oceniać, czy to dobrze, czy źle - na pewno odciągała uwagę, choć ważna, od meritum sprawy, jakimi są wybory europejskie. Powinniśmy rozmawiać przede wszystkim o roli Polski w Europie, przyszłości Europy. Było na to mało czasu"". https://t.co/zoymarOiKQ",https://twitter.com/i/web/status/1133414819527319554,,,2,11
Tue May 28 16:21:26 +0000 2019,pl,PiotrPzk,,"@Jan_Kunert Tyle, że piątka Kaczyńskiego to nie jest pomysł na wybory europejskie, choć ludzie dali się oszukać. Pamiętam 100 mld z UE więcej obiecane przez Schetynę, silniejszą pozycję Polski, wsparcie dla polskich rolników w UE...",https://twitter.com/i/web/status/1133407945394409476,,Jan_Kunert,0,1
Tue May 28 16:00:04 +0000 2019,pl,end_of_666,"Warszawa, Polska",Donald Tusk komentuje wybory europejskie https://t.co/YDZLW7OjSG,https://www.tvn24.pl/939770,,,0,1
Tue May 28 15:45:38 +0000 2019,pl,marcin06294994,Polska,"Tusk do opozycji: gdybyście mieli się podzielić, to zastanówcie się trzy razy https://t.co/0mbSEVI8xZ","https://www.tvn24.pl/r/artykul/tusk-do-opozycji-gdybyscie-mieli-sie-podzielic-to-zastanowcie-sie-trzy-razy,939770.html",,,0,0
Tue May 28 15:44:37 +0000 2019,pl,BLANCZofia,,"Donald Tusk komentuje wybory europejskie https://t.co/hJDZow4cuf I o to chodzi. Byleby dostac sie do wladzy i dalej obskubywac podatnikow polskich. Podwyzszac oplaty, VAT, lata do emerytury, transport zbiorowy… Taki europosel niezle zarabia.","https://www.tvn24.pl/939770, https://twitter.com/i/web/status/1133398681091215360",,,0,0
Tue May 28 15:32:30 +0000 2019,pl,DWielowieyska,Polska,"Tygodniki ""Sieci"" i ""Do Rzeczy"", które zamykają się w piątek, a w kioskach są w poniedziałek rano, na wszelki wypadek przygotowały artykuły, wyjaśniające dlaczego PiS przegrał wybory europejskie. Wyjaśnienia te są bardzo interesujące.
https://t.co/K3XluVlhGW",https://twitter.com/i/web/status/1133395631916146693,,,13,55
Tue May 28 15:17:21 +0000 2019,pl,MirellaBrzezins,"Stargard, Poland/Surrey, UK",Donald Tusk komentuje wybory europejskie https://t.co/F931dG4JN4,https://www.tvn24.pl/939770,,,0,0
Tue May 28 15:11:56 +0000 2019,pl,picioslaw,"Wielkopolskie, Polska","@Matka_Kurka @eucopresident A to Pan pamięta? „Te wybory europejskie być może są o tym, czy dzieci w Polsce 1 września w ogóle pójdą do szkoły."" Tak straszył Tusk w 2014 r.",https://twitter.com/i/web/status/1133390456237244418,,"Matka_Kurka, eucopresident",1,4
Tue May 28 15:09:10 +0000 2019,pl,aniqua16,"Gdansk, Poland",Donald Tusk komentuje wybory europejskie https://t.co/VrIHLfNCVv,https://www.tvn24.pl/939770,,,0,0
Tue May 28 15:02:06 +0000 2019,pl,JacekSuuja,"Rzeszów, Polska","@chelseaqqqq @DWielowieyska @WasikMaciej @StZerko Mateusz przykro mi ale ludzie niewiele wiedzą o polityce zagranicznej. Inaczej zapewne zagłosowaliby inaczej. PiS oczywiście zmieniło zdaniem politologów wybory ""europejskie"" w krajowe. KE prezentowała niekiedy program europejski zaś PiS krajowy.",https://twitter.com/i/web/status/1133387979270053890,,"chelseaqqqq, DWielowieyska, WasikMaciej, StZerko",0,1
Tue May 28 14:41:12 +0000 2019,pl,A3584B53,,Donald Tusk komentuje wybory europejskie https://t.co/0RMBbKvz39,https://www.tvn24.pl/939770,,,0,0
Tue May 28 14:33:04 +0000 2019,pl,bwroblewski,"Poznan, Poland","Raczej unikam znęcania się nad przegranymi, ale ten przypadek wydaje mi się wyjątkowy. Mec. @MicWawrykiewicz, osoba wykształcona, takie dyrdymały wygaduje. Ostro nie znaczy sensownie, trzeba znać rzeczy miarę. Czy będą przeprosiny,czy będzie autorefleksja?
https://t.co/P7eYtz3Ihj",https://twitter.com/i/web/status/1133380674277318657,,MicWawrykiewicz,18,33
Tue May 28 14:29:48 +0000 2019,pl,mat_sosnowski,,"Tusk do opozycji: gdybyście mieli się podzielić, to zastanówcie się trzy razy https://t.co/LCJCAdB5uV","https://www.tvn24.pl/r/artykul/tusk-do-opozycji-gdybyscie-mieli-sie-podzielic-to-zastanowcie-sie-trzy-razy,939770.html",,,1,0
Tue May 28 14:18:11 +0000 2019,pl,Bolek_Ma_Tole,,"Więc, bardzo wyraźnie widać, że ryży idzie już z nożem, żeby metaforycznie zarżnąć Scheta, przejąć władzę i kontrolę nad totalsami i zbudować bardzo szeroką koalicję: KE + #4czerwca + Wiosna + pomniejsze. Po co? Po spierdolkę, bo Niemcy poddały Polskę USA.
https://t.co/rxmlnSNXVd",https://twitter.com/i/web/status/1133376926469505025,,,1,3
Tue May 28 14:11:40 +0000 2019,pl,tvn24,Poland,"Komentując wynik wyborów w Polsce, Donald Tusk stwierdził, że ""paradoksalnie i zwycięzcy, i przegrani mają powód do satysfakcji.
https://t.co/clTqowRBqG",https://twitter.com/i/web/status/1133375286924447744,,,10,51
Tue May 28 13:29:52 +0000 2019,pl,PE_Wroclaw,ul. Widok 10 Wrocław,Jaki jest kolejny krok po #wyboryeuropejskie2019? Nowi posłowie wybiorą następnego Przewodniczącego Komisji Europejskiej i zatwierdzą całą Komisję Europejską. Głosowanie w PE nad wyborem nowego Przewodniczącego odbędzie się w lipcu. Czytaj: https://t.co/nuHaHpSafa https://t.co/ZiUXpL0kjK,https://twitter.com/i/web/status/1133364770852212736,wyboryeuropejskie2019,,4,6
Tue May 28 13:01:08 +0000 2019,pl,kultliberalna,Poland,"Cała polityczna zręczność Konfederacji sprowadza się do żerowania na najbardziej prymitywnych ludzkich instynktach i fobiach. 

Pisze @bodzionykuba https://t.co/T0KTyL1l5Y",https://twitter.com/i/web/status/1133357537435246593,,,1,3
Tue May 28 11:56:14 +0000 2019,pl,JNizinkiewicz,Warszawa,"Wolność! Dziękujemy wszystkim za dobre słowa i wsparcie. PS A frekwencja, jak na wybory europejskie, genialna. https://t.co/F4TiacqmHm",,,,4,324
Tue May 28 11:56:13 +0000 2019,pl,kabalissima,,Czy Konfederacja odbierze PiS-owi większość? https://t.co/tkVVimDQ8f,https://kulturaliberalna.pl/2019/05/28/konfederacja-bodziony-wybory-europejskie/,,,0,0
Tue May 28 11:04:29 +0000 2019,pl,FAKT24PL,Warszawa,"Pomylili nazwiska kandydatów? ""Zepsuli mi wieczór wyborczy""
https://t.co/wdM0cTDn3Q",https://www.fakt.pl/wydarzenia/polityka/wybory-europejskie-we-wroclawiu-pomylono-kandydatow/2bxxsjm,,,0,0
