created_at,lang,screen_name,location,full_text,urls,tags,mentions,retweet_count,favorite_count
2019-06-02 23:58:12,el,Theakou,"Patras, West Greece","Νομος Αχαιας
Ευρωεκλογες Συριζα
Περιφερεια ΝΔ
Δημος ΚΚΕ – έχει σαρκαστική διάθεση",,,,0,0
2019-06-02 23:16:14,el,Sotiropoulos,Αθήνα,"Αν είχαν γίνει οι βουλευτικές εκλογές πριν τις ευρωεκλογές και τις τοπικές, τα αποτελέσματα θα ήταν απείρως καλύτερα για την Χώρα.",,,,1,1
2019-06-02 22:55:02,el,Elikas,"Athens, Greece","@AVargasHeredia @dim70 Γάμησε τους τους ""πολύ αριστερούς"". Έχασαν στις ευρωεκλογές ακόμα κι απ' τον Ψινάκη. Ανύπαρκτοι στην κοινωνία. Και το ΚΚΕ ακόμα, 5,5% (πάλι) με χαλαρή ψήφο διαμαρτυρίας κατά του ΣΥΡΙΖΑ, θα έπρεπε να κλαίνε για τέτοια κατάντια.",,,"AVargasHeredia, dim70",0,1
2019-06-02 22:39:14,el,iovantsaous,Greece,"@sfyrodrepano @CyberCrysa Ακόμα και ΝΔ-ΠΑΣΟΚ δεν έχουν σε καμία περίπτωση την σχέση που έχει το ΚΚΕ με τους ψηφοφόρους του. Αλήθεια, στην Πάτρα εκεί δεν έχει ΝΔ-ΠΑΣΟΚ, ή μήπως δεν έχει ΣΥΡΙΖΑ; 70% πήρατε στις ευρωεκλογές; Μήπως πήρε ο ΣΥΡΙΖΑ 65%;",,,"sfyrodrepano, CyberCrysa",0,1
2019-06-02 22:38:31,el,StStefanosGr,Πειραιάς,@tzavelaniki Κυρία Νίκη συγχαρητήρια για τον τίμιο αγώνα σας στις ευρωεκλογές! Θα χρειαζόταν πολύ η Ελλάδα έναν άνθρωπο σαν κι εσάς στην ευρωβουλή.,,,tzavelaniki,0,0
2019-06-02 22:33:42,el,Miltos_Karatzas,Athens / Greece,"Αντί να γίνουν οι ευρωεκλογές τη δεύτερη Κυριακή των δημοτικών, όπως το 2014, για να μη φανεί ο μπλε χάρτης τις έκαναν την πρώτη. Αποτέλεσμα, και πρωτοφανής αποχή και κανένα κομματικό κέρδος.  https://t.co/gMflJJWe9T via @athensvoice",https://www.athensvoice.gr/politics/inbox,,AthensVoice,0,1
2019-06-02 22:22:29,el,johnxai,,@kinimallagis Έχασες πανηγυρικά τις ευρωεκλογές στηρίζοντας καμινη και Νικολάκη. Κάτσε με τον μαλελη κ τον Χριστιδη. Λύπηση,,,kinimallagis,0,3
2019-06-02 22:14:47,el,g_evgenidis,,"@Kallstath Και στον αντίστοιχο δεύτερο γύρο του 2010-γιατί το 2014 έγινε μαζί με τις ευρωεκλογές-τόσα ήταν τα ποσοστά. Τι να κάνουμε τώρα, αυτή είναι η αντιπροσωπευτική Δημοκρατία.",,,Kallstath,0,0
2019-06-02 21:58:21,el,MsLouellaDeVil,,"«Το Πασοκ είμαι εγώ». Αυτές τις εξάρσεις μεγαλείου τις είχε και παλιά ή τώρα που πήρε 7,5% στις ευρωεκλογές; https://t.co/2K4Wm8rTDS",https://www.iefimerida.gr/politiki/agriepse-i-fofi-gennimata-ego-eimai-arhigos,,,3,10
2019-06-02 21:57:50,el,StratosTsokas,,#Ευρωεκλογές 2019: περίπου 1.343 εκ. συμπολίτες μας θεωρούν ακόμη ότι ο #ΣΥΡΙΖΑ θα μας εκπροσωπήσει καλύτερα στο #Ευρωκοινοβούλιο σε σχέση με τα άλλα κόμματα. Απελπισία. #συριζα_τελος #συριζα_ξεφτιλες #ΣΥΡΙΖΑ_ξεφτιλες #Ευροεκλογές2019,,"Ευρωεκλογές, ΣΥΡΙΖΑ, Ευρωκοινοβούλιο, συριζα_τελος, συριζα_ξεφτιλες, ΣΥΡΙΖΑ_ξεφτιλες, Ευροεκλογές2019",,0,0
2019-06-02 21:52:59,el,EftychiaAngelou,Alexandroupolis,"@AnnaChatzisofia Το 5% που ΕΠΙΛΕΓΕΙ Λευκό ή Ακυρο όταν το ""μενού"" δεν το ικανοποιεί, επηρέασε το 60% των μεγάλων κ το 30% των μικρών για ΑΠΟΧΗ? Κουνα το κεφαλάκι κ σκέψου ότι οι Ευρωεκλογές ενδιέφεραν περισσότερο το κοινό κ πως ίσως οι άνθρωποι δεν βρίσκουν στον 2ο κύκλο πρόσωπα αρεσκείας τους.",,,AnnaChatzisofia,0,1
2019-06-02 21:52:27,el,theoteo12000,"Αττική, Ελλάς",@joiedreamer ήταν λίγο πιο χαμηλά το Σεπτέμβριο αλλά δεν μπορεί να συγκρίνεις εθνικές εκλογές με δημοτικές και ευρωεκλογές σε αυτές ψηφίζουν και πρόσωπα,,,joiedreamer,0,0
2019-06-02 21:40:45,el,yEQLZ95m9nkiZoW,"Attiki, Greece","@Pantafitaki @ArKan_lefk πάλι τα @@ μου πήρε ο χοντρός ούτε να τον φτύσει έστω η ΝΔ. Χέστηκε πάνω του να κατέβει με σταυρό, η μόνη του νίκη που έριξε κυβέρνηση ΠΑΣΟΚ.Κατέβηκε σε εσωκομματικές έχασε, σε εθνικές και ευρωεκλογές ξεφτιλίστηκε.Ήθελε κ επικρατείας η μούρη του ο LOSER.",,,"Pantafitaki, ArKan_lefk",0,0
2019-06-02 21:39:19,el,ManosLondinium,United Kingdom,@LitsaXarou @Kapoiosmpla Μέχρι τις ευρωεκλογές όχι δεν τα είχε.,,,"LitsaXarou, Kapoiosmpla",0,1
2019-06-02 21:37:43,el,KakiTzitzi,,@dbaznr @STANIKOLAS @Artzl58 @tou_diaolou Πολύ σωστά. Θα είχε ενδιαφέρον όμως να συγκρίνεις μεταξύ τους ευρωεκλογές.,,,"dbaznr, STANIKOLAS, Artzl58, tou_diaolou",0,1
