created_at,lang,screen_name,location,full_text,urls,tags,mentions,retweet_count,favorite_count
Mon May 27 00:02:20 +0000 2019,fr,Prefet83,Toulon (#Var) / France,Les résultats complets des élections #européennes2019 pour le département du #Var sont disponibles en ligne sur https://t.co/t6JaD3Lcrb (résultats provisoires avant proclamation des résultats définitifs par la commission nationale de recensement des votes). https://t.co/oEXx9KBaIG,https://twitter.com/i/web/status/1132799160015622146,"européennes2019, Var",,5,5
Mon May 27 00:03:05 +0000 2019,fr,Waleadeur,Alger,"T'aurais voté qui si tu devais voter pour un mec aux élections européennes en France aujourd'hui — Honnêtement je ne peux pas répondre, ça impliquerait d’avoir une appartenance et vision pour la France et l’Europe https://t.co/u7IoPU3RKo",https://twitter.com/i/web/status/1132799348851519491,,,0,0
Mon May 27 00:03:28 +0000 2019,fr,dyscerebrum_cat,France,"Européennes 2019 : LR au plus bas, feu nourri sur la «ligne Wauquiez» https://t.co/d5SJ4Wnoh0 via @le_Parisien",http://l.leparisien.fr/EiW-x,,le_Parisien,0,0
Mon May 27 00:04:33 +0000 2019,fr,jreidenberg,,"Far right and far left in France take 43% of the vote in ⁦@EUParliament1⁩ vote.  Scary what havoc the internet fueled polarization of democratic society seems to be bringing us. 

Européennes 2019 : les résultats détaillés par parti  https://t.co/KBBFCULLyl",https://twitter.com/i/web/status/1132799716020948992,,EUParliament1,0,1
Mon May 27 00:04:34 +0000 2019,fr,RomainBerchet,,"#Montpellier, #Beziers, #Sète comment a-t-on voté dans l'Hérault pour #ElectionsEuropeennes2019  ?https://t.co/JtlbGYnibJ",https://www.francebleu.fr/infos/elections/elections-europeennes-2019-comment-a-t-vote-dans-l-herault-1558689207,"Montpellier, Beziers, Sète, ElectionsEuropeennes2019",,0,0
Mon May 27 00:04:44 +0000 2019,fr,Monicoser,,Elections européennes : échec pour Emmanuel Macron https://t.co/roBHIGQDLG,https://www.lesalonbeige.fr/elections-europeennes-echec-pour-emmanuel-macron/,,,0,0
Mon May 27 00:04:51 +0000 2019,fr,evolutionY2,"Toulouse, Midi-Pyrénées",Plusieurs problèmes signalés à travers la France dans des bureaux de vote https://t.co/mJ9i75wEG3,https://www.20minutes.fr/elections/2526519-20190526-elections-europeennes-plusieurs-problemes-signales-travers-france?utm_medium=Social&xtref=facebook.com&utm_source=Facebook#Echobox=1558893574,,,0,0
Mon May 27 00:05:08 +0000 2019,fr,stephmolliex,Canada - Québec,Elections européennes : comment expliquer le succès surprise des écologistes ? https://t.co/Ybprp9FkpB #molliex https://t.co/EDoXxlptwh,http://dlvr.it/R5T6pQ,molliex,,0,0
Mon May 27 00:05:29 +0000 2019,fr,JossPanchout,"Paris, Ile-de-France","Après six mois de manifestations, les « gilets jaunes » font moins de 1 % aux européennes - #CQFD #Europeennes2019 #GiletsJaunes #ElectionsEuropeennes2019  https://t.co/2drmoKFRBy",https://twitter.com/i/web/status/1132799952822906881,"CQFD, Europeennes2019",,3,3
Mon May 27 00:06:03 +0000 2019,fr,lyoncap,Lyon,Élections européennes 2019 : LREM en tête dans dans le 5e à Lyon https://t.co/VGK0ILSySD https://t.co/Nu5WZkeeyr,http://dlvr.it/R5T6qr,,,1,2
